time,rate
2832.5,148.7688982042623
2833.5,147.94797457828912
2834.5,147.12572874692395
2835.5,146.3022056386326
2836.5,145.47745025167268
2837.5,144.6515076516349
2838.5,143.82442296898077
2839.5,142.9962413965764
2840.5,142.16700818722347
2841.5,141.336768651186
2842.5,140.505568153715
2843.5,139.6734521125697
2844.5,138.84046599553542
2845.5,138.00665531793965
2846.5,137.17206564016462
2847.5,136.3367425651582
2848.5,135.50073173594197
2849.5,134.66407883311703
2850.5,133.8268295723682
2851.5,132.989029701966
2852.5,132.15072500026696
2853.5,131.311961273212
2854.5,130.47278435182398
2855.5,129.63324008970287
2856.5,128.7933743605208
2857.5,127.95323305551523
2858.5,127.11286208098126
2859.5,126.27230735576346
2860.5,125.43161480874672
2861.5,124.59083037634676
2862.5,123.75000000000001
2863.5,122.90916962365327
2864.5,122.06838519125331
2865.5,121.22769264423657
2866.5,120.38713791901877
2867.5,119.5467669444848
2868.5,118.70662563947921
2869.5,117.86675991029716
2870.5,117.02721564817607
2871.5,116.18803872678802
2872.5,115.34927499973313
2873.5,114.51097029803408
2874.5,113.67317042763182
2875.5,112.83592116688301
2876.5,111.99926826405807
2877.5,111.16325743484178
2878.5,110.32793435983542
2879.5,109.49334468206038
2880.5,108.6595340044646
2881.5,107.82654788743035
2882.5,106.994431846285
2883.5,106.16323134881408
2884.5,105.33299181277657
2885.5,104.5037586034236
2886.5,103.67557703101926
2887.5,102.8484923483651
2888.5,102.02254974832735
2889.5,101.19779436136741
2890.5,100.37427125307607
2891.5,99.5520254217109
2892.5,98.73110179573769
2893.5,97.91154523137537
2894.5,97.09340051014499
2895.5,96.2767123364228
2896.5,95.46152533499775
2897.5,94.64788404863295
2898.5,93.83583293563179
2899.5,93.02541636740875
2900.5,92.21667862606489
2901.5,91.40966390196829
2902.5,90.60441629133933
2903.5,89.80097979384126
2904.5,88.99939831017596
2905.5,88.19971563968524
2906.5,87.40197547795756
2907.5,86.60622141444054
2908.5,85.81249693005894
2909.5,85.02084539483897
2910.5,84.2313100655386
2911.5,83.44393408328384
2912.5,82.65876047121138
2913.5,81.87583213211794
2914.5,81.0951918461158
2915.5,80.31688226829553
2916.5,79.54094592639504
2917.5,78.76742521847578
2918.5,77.99636241060634
2919.5,77.22779963455258
2920.5,76.46177888547598
2921.5,75.69834201963849
2922.5,74.93753075211575
2923.5,74.17938665451774
2924.5,73.42395115271711
2925.5,72.67126552458573
2926.5,71.92137089773917
2927.5,71.17430824728939
2928.5,70.43011839360598
2929.5,69.68884200008559
2930.5,68.95051957092988
2931.5,68.21519144893266
2932.5,67.48289781327519
2933.5,66.75367867733088
2934.5,66.02757388647902
2935.5,65.3046231159274
2936.5,64.58486586854443
2937.5,63.86834147270081
2938.5,63.15508908012041
2939.5,62.4451476637411
2940.5,61.7385560155852
2941.5,61.03535274463971
2942.5,60.33557627474677
2943.5,59.63926484250429
